,date,times,end,vols,amounts
331,20160226,1300,23580,56050,1321430000
332,20160226,1305,23580,50050,1180560000
333,20160226,1310,23580,61550,1451420000
334,20160226,1315,23580,55600,1310370000
335,20160226,1320,23580,67000,1578080000
336,20160226,1325,23560,57000,1343490000
337,20160226,1330,23540,71450,1683420000
338,20160226,1335,23520,50950,1199440000
339,20160226,1340,23500,67300,1583020000
340,20160226,1345,23500,125850,2958150000
341,20160226,1350,23520,110200,2590730000
342,20160226,1355,23540,111650,2626710000
343,20160226,1400,23520,100100,2355470000
344,20160226,1405,23540,81700,1923850000
345,20160226,1410,23520,69350,1632340000
346,20160226,1415,23540,101850,2395230000
347,20160226,1420,23540,98850,2324430000
348,20160226,1425,23480,81150,1909410000
349,20160226,1430,23460,126250,2963000000
350,20160226,1435,23520,179300,4207330000
351,20160226,1440,23480,140100,3291180000
352,20160226,1445,23480,244600,5743070000
353,20160226,1450,23480,244000,5726790000
354,20160226,1500,23440,859450,20145500000
